ID, Media, Link
1048309731700473861, Island time is now   Cheers to happy hour!   Available now during #EndlessShrimp  *Happy Hour is not available in  https://t.co/ozh83njuCP,
1047877988413526018,Two of our fave NEW #EndlessShrimp flavors together on one plate.  Yasss! https://t.co/VITpb371Ec,http://pbs.twimg.com/media/DorPehvW4AESw_Z.jpg
1047841270645833730,Southwest-Style Tacos with lobster meat! Taco  bout a good time.   #NationalTacoDay https://t.co/UTPWXpOvWP,http://pbs.twimg.com/media/DoquFRwXkAEDPTA.jpg
1047497902187339786,Hey Captain @JoshHarrisDC  and @McManus_Casey from Deadliest Catch  you just finished a rough season on the Bering  https://t.co/0R0k53ETZI,
1047139828972830720,What s that? 75 welcome points just for signing up on the #MyRedLobsterRewards app? We ll bite. https://t.co/sdg4nn3nFv,http://pbs.twimg.com/amplify_video_thumb/1047139776292216834/img/PSV_IyLGl762wyhf.jpg
1046761600340946944,Starting in November  we will begin offering plastic straws only upon request and begin to replace plastic straws w  https://t.co/abAzLhGfEh,
1046432195647328256, Endless ,
1046070319251959808,You know your weekend is good when there are Cheddar Bay Biscuits involved. https://t.co/keBqQfygKR,http://pbs.twimg.com/media/DoRjaV5W0AAMIIU.jpg
1045691399616761858,Who  's #EndlessShrimp? https://t.co/gAWRpFxlFW,http://pbs.twimg.com/media/DoMKyT-U8AEnB5U.jpg
1045335736801726464,Have a reason to celebrate? Do it tonight with that Red Lobster gift card!   https://t.co/Iyw1gpQ6ve,http://pbs.twimg.com/media/DoHHT-mVsAAUkfc.jpg
1044963272858963968,Who is your #EndlessShrimp eating partner? https://t.co/zQqqLQFUbz,http://pbs.twimg.com/media/DoB0jwDX0AAngkr.jpg
1044603006627565568,You didn't think we'd forget about you on #NationalLobsterDay  did you? Use this coupon to get a free Lobster and L  https://t.co/cyZF16p5nI,
1044300597640523778,Tomorrow is #NationalLobsterDay  so that means we re hooking you up with a sweet deal. Check back in the morning to get your coups.  ,
1044241607267155969,Can a skewer go on forever? Think it over while you savor our new grilled  soy-ginger glazed creation.  https://t.co/bqfv5CFso9,
1043879169074040837,Crunchy Fiesta Shrimp is basically like a party in your mouth.   https://t.co/Mo0kEcp9nE,http://pbs.twimg.com/media/Dnyakl9XoAA2f6n.jpg
1043596548783923200,  +   +  +   = #RedLobsterToGo https://t.co/i6cJJHiTV6,http://pbs.twimg.com/media/DnuZh9vWwAACP1D.jpg
1043237686058905600,It's Friday  time to catch our new Happy Hour* specials at your local Red Lobster! Join us.   *Happy Hour is not av  https://t.co/YnVN16tEhy,
1042866385301504000,Caution  : #EndlessShrimp   might send you in circles  ,
1042791177106464769,#EndlessShrimp is all about choices.   https://t.co/otz6R8oYW8,http://pbs.twimg.com/media/Dni9C-UW0AIUsA6.jpg
