ID, Media, Link
1055852478250520576,It's FryDay! Of course with $1 any size fry  it's always FRYDAY! https://t.co/zBMb235FTv,http://pbs.twimg.com/tweet_video_thumb/DqckG24XgAABgBQ.jpg
1055467479382872065,It only takes $1 to snag fries of any size. Get yours now! https://t.co/XF3ckxRhPk,http://pbs.twimg.com/tweet_video_thumb/DqXFzTqXQAcQ1Rw.jpg
1055120182564343809,Since the leaks are already out there.. https://t.co/ZFUVUKqhMO,http://pbs.twimg.com/media/DqSJusBW4AAbaMc.jpg
1054766834266734592,Well  we got that $1 large fry  guess maybe a billion of those. https://t.co/65AldLFSae,
1054746978481922048,If there was a championship for getting the best food without leaving the couch  it would definitely go to the Wend  https://t.co/vmBi7ZDWQf,
1054379252714483713,Come in now to get your fries in any size for just $1. https://t.co/QyyTLAX2E7,http://pbs.twimg.com/ext_tw_video_thumb/1054379200675827713/pu/img/pjEjdebc-4fHc65s.jpg
1053725398289256449,Plenty of salt to go around in this #MICHvsMSU game. Welcome to the Fry Bowl.   **Frosty sold separately #FreshFanReaction,
1053417951951495173,Hey  y'all! Tweet about football with us pls. Ok  byyyyeeeeeee. https://t.co/TnpAZvOPyQ,
1053329015661125632,What can I say except "You're Welcome"? https://t.co/kcZyxgoRO8,
1052584101277040642,A cheeseburger that s totally pumped with S Awesomeness. Get the smoky  tangy  saucy goodness of the S Awesome Baco  https://t.co/nQu9Bu19EP,
1051938299387015168,We're always trying new things in our test kitchen  and we're always listening to your suggestions. https://t.co/DrXNXuTgyH,
1051899329970098176,Gonna need like 6 million votes. @nbcsnl https://t.co/HxdsbY3uvx,http://pbs.twimg.com/media/DpkYRWOXgAAUh4C.jpg
1050533126240444424,hamburgers: better https://t.co/8fi1j6Wdr5,
1049679528279375873,This ain t Craigslist  friend https://t.co/4qNFNGXYNS,
1049403594246680577,BOO! Drop the tricks  and get the treats! For just $1  get 5 Free Jr. Frosty coupons. Proceeds go to the DTFA to su  https://t.co/jWLnhDtgy7,
1048641725860929536,Oh look. Bama is gonna win....again. *dips fry in frosty* #FreshFanReaction,
1047568659013664768,Let the fresh flag fly with a Dave s Double. https://t.co/uNDdEUF0yy,http://pbs.twimg.com/tweet_video_thumb/Dom2G74XsAI4iN5.jpg
